dataset,seed,rare_train_size,primary_group,metric,n,median,q25,q75
mouse_pancreas_tms_10x,44,0.05,unrescued_rare,prototype_margin,12,0.25040084658284045,0.044421964157050464,0.5634340538675242
mouse_pancreas_tms_10x,44,0.05,baseline_correct_rare,prototype_margin,59,1.9636186972210798,1.4815161657401008,2.4555820665986876
mouse_pancreas_tms_10x,44,0.10,non_target,prototype_margin,864,-2.6686109159678875,-3.164187215765829,-2.178253493192047
mouse_pancreas_tms_10x,44,0.10,baseline_correct_rare,prototype_margin,61,1.3699765543088125,0.9265958875028217,2.067587460871898
mouse_pancreas_tms_10x,44,0.10,unrescued_rare,prototype_margin,10,-0.5695731690213452,-0.900165794147735,-0.07040286104744775
mouse_pancreas_tms_10x,44,all,non_target,prototype_margin,864,-2.1552659890217933,-2.6675014394598477,-1.7534651048155148
mouse_pancreas_tms_10x,44,all,baseline_correct_rare,prototype_margin,67,2.0467601353745923,1.4400642905972167,2.3535010603728557
mouse_pancreas_tms_10x,44,all,unrescued_rare,prototype_margin,4,0.1552673518202996,-0.3383481594999034,0.3367833938177558
immune_dc,42,0.01,non_target,scANVI_rare_probability,6004,9.2152833e-10,3.395928075e-11,4.434555025e-08
immune_dc,42,0.01,true_rescued_rare,scANVI_rare_probability,107,1.1591596e-05,1.03257885e-06,0.00015495793000000002
immune_dc,42,0.01,unrescued_rare,scANVI_rare_probability,23,1.0475214e-07,1.0173374e-08,1.65552045e-06
immune_dc,42,0.05,non_target,scANVI_rare_probability,6004,6.0162382000000006e-09,4.9432018000000006e-11,7.2553995e-07
immune_dc,42,0.05,baseline_correct_rare,scANVI_rare_probability,94,0.99911773,0.9751899775,0.99987215
immune_dc,42,0.05,unrescued_rare,scANVI_rare_probability,13,1.9441046e-05,8.736041e-06,0.0008349345
immune_dc,42,0.05,true_rescued_rare,scANVI_rare_probability,23,0.07931366,0.0400114685,0.290919165
immune_dc,42,0.10,non_target,scANVI_rare_probability,6004,1.7210653499999999e-09,1.509082575e-11,1.301761775e-07
immune_dc,42,0.10,baseline_correct_rare,scANVI_rare_probability,103,0.99998605,0.99920383,0.999997795
immune_dc,42,0.10,unrescued_rare,scANVI_rare_probability,15,9.083181e-06,4.10849725e-06,0.000758524335
immune_dc,42,0.10,true_rescued_rare,scANVI_rare_probability,12,0.037752657999999994,0.015700826825,0.16611958
immune_dc,42,all,non_target,scANVI_rare_probability,6004,3.8895237e-10,4.05346885e-12,2.515259825e-08
immune_dc,42,all,baseline_correct_rare,scANVI_rare_probability,117,0.9999993,0.999936,0.9999999
immune_dc,42,all,unrescued_rare,scANVI_rare_probability,9,0.00027044275,1.8173352e-05,0.0013891383
immune_dc,42,all,true_rescued_rare,scANVI_rare_probability,4,0.051834023,0.044300718999999995,0.066353211
immune_dc,43,0.01,non_target,scANVI_rare_probability,6004,3.5567159999999997e-10,6.0937303e-12,4.3676812750000004e-08
immune_dc,43,0.01,true_rescued_rare,scANVI_rare_probability,114,3.7910592000000002e-06,9.636955125e-08,0.00012833789
immune_dc,43,0.01,unrescued_rare,scANVI_rare_probability,16,3.458184e-09,7.948416375e-10,3.3055106e-08
immune_dc,43,0.05,non_target,scANVI_rare_probability,6004,1.1986279e-08,5.90891915e-10,3.4628956499999997e-07
immune_dc,43,0.05,baseline_correct_rare,scANVI_rare_probability,105,0.9999758,0.9993179,0.99999714
immune_dc,43,0.05,unrescued_rare,scANVI_rare_probability,13,0.0005439515,0.00025609235,0.0105059035
immune_dc,43,0.05,true_rescued_rare,scANVI_rare_probability,12,0.094374245,0.0143961035,0.3247425925
immune_dc,43,0.10,non_target,scANVI_rare_probability,6004,6.4161640499999995e-09,2.547495125e-10,1.81028655e-07
immune_dc,43,0.10,baseline_correct_rare,scANVI_rare_probability,113,0.9999981,0.9999213,0.9999999
immune_dc,43,0.10,unrescued_rare,scANVI_rare_probability,9,0.0072192643,3.434209e-05,0.023107119
immune_dc,43,0.10,true_rescued_rare,scANVI_rare_probability,8,0.16306706999999998,0.0463210685,0.21623598
immune_dc,43,all,non_target,scANVI_rare_probability,6004,9.16105175e-10,2.3657942750000002e-11,3.50278555e-08
immune_dc,43,all,baseline_correct_rare,scANVI_rare_probability,119,0.9999999,0.9999840799999999,1.0
immune_dc,43,all,unrescued_rare,scANVI_rare_probability,9,0.026893016,0.0008425352,0.049258403
immune_dc,43,all,true_rescued_rare,scANVI_rare_probability,2,0.29567802,0.20500974500000002,0.386346295
immune_dc,44,0.01,non_target,scANVI_rare_probability,6004,3.15363315e-09,7.110318850000001e-11,2.0600843249999998e-07
immune_dc,44,0.01,true_rescued_rare,scANVI_rare_probability,117,1.9631396e-05,2.387227e-07,0.0004770012
immune_dc,44,0.01,unrescued_rare,scANVI_rare_probability,13,4.4042378e-07,1.57861e-08,1.7306697e-06
immune_dc,44,0.05,non_target,scANVI_rare_probability,6004,1.3784924e-08,4.901924625e-10,5.4510745e-07
immune_dc,44,0.05,baseline_correct_rare,scANVI_rare_probability,103,0.9999702,0.9995619,0.999995535
immune_dc,44,0.05,unrescued_rare,scANVI_rare_probability,10,2.4606924000000002e-05,8.466752375e-06,0.00017227426
immune_dc,44,0.05,true_rescued_rare,scANVI_rare_probability,17,0.0644049,0.0040075933,0.15081003
immune_dc,44,0.10,non_target,scANVI_rare_probability,6004,7.908582499999999e-09,2.7966773499999997e-10,2.856528225e-07
immune_dc,44,0.10,baseline_correct_rare,scANVI_rare_probability,111,0.9999968,0.99930242,0.9999994
immune_dc,44,0.10,unrescued_rare,scANVI_rare_probability,9,3.4559853e-05,1.2058788e-05,0.00025581243
immune_dc,44,0.10,true_rescued_rare,scANVI_rare_probability,10,0.224655295,0.018075611999999998,0.35934241
immune_dc,44,all,non_target,scANVI_rare_probability,6004,5.86876285e-09,1.43664615e-10,2.82477625e-07
immune_dc,44,all,baseline_correct_rare,scANVI_rare_probability,120,0.9999999,0.9999721625,1.0
immune_dc,44,all,unrescued_rare,scANVI_rare_probability,8,0.0007395109649999999,0.000145758049,0.009282256499999999
immune_dc,44,all,true_rescued_rare,scANVI_rare_probability,2,0.213414275,0.1967466675,0.2300818825
pancreas_baron,42,0.01,non_target,scANVI_rare_probability,1638,7.25352385e-07,8.971952e-08,6.363331825e-06
pancreas_baron,42,0.01,unrescued_rare,scANVI_rare_probability,21,0.0017911145,0.00020959009,0.008703328
pancreas_baron,42,0.01,true_rescued_rare,scANVI_rare_probability,54,0.0444507465,0.01157098975,0.110181815
pancreas_baron,42,0.01,baseline_correct_rare,scANVI_rare_probability,11,0.5948468,0.53665908,0.75891087
pancreas_baron,42,0.05,non_target,scANVI_rare_probability,1638,7.25352385e-07,8.971952e-08,6.363331825e-06
pancreas_baron,42,0.05,unrescued_rare,scANVI_rare_probability,21,0.0017911145,0.00020959009,0.008703328
pancreas_baron,42,0.05,true_rescued_rare,scANVI_rare_probability,54,0.0444507465,0.01157098975,0.110181815
pancreas_baron,42,0.05,baseline_correct_rare,scANVI_rare_probability,11,0.5948468,0.53665908,0.75891087
pancreas_baron,42,0.10,non_target,scANVI_rare_probability,1638,2.95659655e-06,3.239346825e-07,2.5319145e-05
pancreas_baron,42,0.10,unrescued_rare,scANVI_rare_probability,24,0.0900412825,0.02437445225,0.200083185
pancreas_baron,42,0.10,baseline_correct_rare,scANVI_rare_probability,57,0.9536301,0.82505596,0.98035264
pancreas_baron,42,0.10,true_rescued_rare,scANVI_rare_probability,5,0.24356169,0.12192004,0.27181116
pancreas_baron,42,all,non_target,scANVI_rare_probability,1638,2.4052868e-06,1.06704259e-07,3.607907175e-05
pancreas_baron,42,all,baseline_correct_rare,scANVI_rare_probability,80,0.99955685,0.99198966,0.999951725
pancreas_baron,42,all,unrescued_rare,scANVI_rare_probability,6,0.279811575,0.0608464335,0.3378519375
pancreas_baron,43,0.01,non_target,scANVI_rare_probability,1638,3.29825615e-06,2.6305448e-07,2.7427698250000002e-05
pancreas_baron,43,0.01,unrescued_rare,scANVI_rare_probability,74,0.032081388,0.005616698,0.125135965
pancreas_baron,43,0.01,baseline_correct_rare,scANVI_rare_probability,12,0.6427442800000001,0.5656824875,0.764667395
pancreas_baron,43,0.05,non_target,scANVI_rare_probability,1638,3.29825615e-06,2.6305448e-07,2.7427698250000002e-05
pancreas_baron,43,0.05,unrescued_rare,scANVI_rare_probability,74,0.032081388,0.005616698,0.125135965
pancreas_baron,43,0.05,baseline_correct_rare,scANVI_rare_probability,12,0.6427442800000001,0.5656824875,0.764667395
pancreas_baron,43,0.10,non_target,scANVI_rare_probability,1638,8.334859749999999e-06,5.3469061e-07,0.00010681411
pancreas_baron,43,0.10,baseline_correct_rare,scANVI_rare_probability,57,0.89921254,0.7700027,0.9683652
pancreas_baron,43,0.10,unrescued_rare,scANVI_rare_probability,18,0.053330237,0.011910766125000001,0.11682039875
pancreas_baron,43,0.10,true_rescued_rare,scANVI_rare_probability,11,0.2395828,0.102627425,0.341427135
pancreas_baron,43,all,non_target,scANVI_rare_probability,1638,9.7137795e-07,3.207514175e-08,1.968741e-05
pancreas_baron,43,all,baseline_correct_rare,scANVI_rare_probability,77,0.9954609,0.9573351,0.9992574
pancreas_baron,43,all,unrescued_rare,scANVI_rare_probability,9,0.03292791,0.0012035593,0.10509183
pancreas_baron,44,0.01,non_target,scANVI_rare_probability,1638,3.1191251000000003e-06,2.336359675e-07,3.518471125e-05
pancreas_baron,44,0.01,unrescued_rare,scANVI_rare_probability,42,0.100979075,0.014494499249999999,0.18486059500000002
pancreas_baron,44,0.01,baseline_correct_rare,scANVI_rare_probability,44,0.840032,0.6791099500000001,0.91951235
pancreas_baron,44,0.05,non_target,scANVI_rare_probability,1638,3.1191251000000003e-06,2.336359675e-07,3.518471125e-05
pancreas_baron,44,0.05,unrescued_rare,scANVI_rare_probability,42,0.100979075,0.014494499249999999,0.18486059500000002
pancreas_baron,44,0.05,baseline_correct_rare,scANVI_rare_probability,44,0.840032,0.6791099500000001,0.91951235
pancreas_baron,44,0.10,non_target,scANVI_rare_probability,1638,3.0705784000000003e-06,1.2245314999999998e-07,3.4889361e-05
pancreas_baron,44,0.10,baseline_correct_rare,scANVI_rare_probability,71,0.97581494,0.865764125,0.99730938
pancreas_baron,44,0.10,unrescued_rare,scANVI_rare_probability,15,0.0964742,0.014395416000000001,0.177650735
pancreas_baron,44,all,non_target,scANVI_rare_probability,1638,2.3248264000000002e-06,5.826262575e-08,6.078724375e-05
pancreas_baron,44,all,baseline_correct_rare,scANVI_rare_probability,74,0.9964437,0.97217453,0.999712395
pancreas_baron,44,all,unrescued_rare,scANVI_rare_probability,12,0.16131665,0.075839331,0.3047897875
pancreas_integrated,42,0.01,non_target,scANVI_rare_probability,1701,2.2403928e-08,1.1171896e-09,6.1483894e-07
pancreas_integrated,42,0.01,baseline_correct_rare,scANVI_rare_probability,23,0.99986386,0.9996973250000001,0.99996828
pancreas_integrated,42,0.05,non_target,scANVI_rare_probability,1701,7.0046555e-09,2.8781552e-10,1.9147684e-07
pancreas_integrated,42,0.05,baseline_correct_rare,scANVI_rare_probability,23,0.99999964,0.999998975,0.9999999
pancreas_integrated,42,0.10,non_target,scANVI_rare_probability,1701,1.8390072e-08,7.169696e-10,5.9900515e-07
pancreas_integrated,42,0.10,baseline_correct_rare,scANVI_rare_probability,23,1.0,0.9999999,1.0
pancreas_integrated,42,all,non_target,scANVI_rare_probability,1701,2.1018303e-09,7.4673344e-11,9.2396945e-08
pancreas_integrated,42,all,baseline_correct_rare,scANVI_rare_probability,23,1.0,1.0,1.0
pancreas_integrated,43,0.01,non_target,scANVI_rare_probability,1701,2.1058087e-08,1.4005332e-09,6.8477107e-07
pancreas_integrated,43,0.01,baseline_correct_rare,scANVI_rare_probability,23,0.9999937,0.999973365,0.999998325
pancreas_integrated,43,0.05,non_target,scANVI_rare_probability,1701,1.2259225e-08,8.3177965e-10,3.9629296e-07
pancreas_integrated,43,0.05,baseline_correct_rare,scANVI_rare_probability,23,0.9999976,0.99998933,0.9999990350000001
pancreas_integrated,43,0.10,non_target,scANVI_rare_probability,1701,3.1642666e-09,1.2773649e-10,2.2276164e-07
pancreas_integrated,43,0.10,baseline_correct_rare,scANVI_rare_probability,23,0.99999976,0.9999978650000001,0.9999999
pancreas_integrated,43,all,non_target,scANVI_rare_probability,1701,1.081631e-08,1.4206533e-10,1.7693166e-06
pancreas_integrated,43,all,baseline_correct_rare,scANVI_rare_probability,23,1.0,1.0,1.0
pancreas_integrated,44,0.01,non_target,scANVI_rare_probability,1701,4.4841224e-09,1.8670646e-10,2.0612252e-07
pancreas_integrated,44,0.01,true_rescued_rare,scANVI_rare_probability,23,0.0009653473,0.000114221992,0.0034487885
pancreas_integrated,44,0.05,non_target,scANVI_rare_probability,1701,2.2489608e-08,1.4984644e-09,5.253797e-07
pancreas_integrated,44,0.05,baseline_correct_rare,scANVI_rare_probability,23,0.99999607,0.99998615,0.999999175
pancreas_integrated,44,0.10,non_target,scANVI_rare_probability,1701,3.085405e-09,1.6745295e-10,7.8583604e-08
pancreas_integrated,44,0.10,baseline_correct_rare,scANVI_rare_probability,23,0.9999957,0.9999821,0.999998375
pancreas_integrated,44,all,non_target,scANVI_rare_probability,1701,5.231071e-10,2.1991704e-11,1.972917e-08
pancreas_integrated,44,all,baseline_correct_rare,scANVI_rare_probability,23,1.0,1.0,1.0
tabula_lung_endo,42,0.01,non_target,scANVI_rare_probability,1716,4.17237355e-06,3.430442875e-07,4.5088648499999997e-05
tabula_lung_endo,42,0.01,true_rescued_rare,scANVI_rare_probability,65,0.003622097,0.00049372716,0.017416215
tabula_lung_endo,42,0.05,non_target,scANVI_rare_probability,1716,7.9216927e-07,3.8512689999999996e-08,1.775472225e-05
tabula_lung_endo,42,0.05,true_rescued_rare,scANVI_rare_probability,32,0.10995936,0.04264821275,0.234858845
tabula_lung_endo,42,0.05,baseline_correct_rare,scANVI_rare_probability,33,0.89432544,0.7462433,0.9478226
tabula_lung_endo,42,0.10,non_target,scANVI_rare_probability,1716,9.25066075e-07,4.2004036249999996e-08,2.896053925e-05
tabula_lung_endo,42,0.10,baseline_correct_rare,scANVI_rare_probability,64,0.9998497500000001,0.9989330249999999,0.9999733275
tabula_lung_endo,42,0.10,unrescued_rare,scANVI_rare_probability,1,0.08550479,0.08550479,0.08550479
tabula_lung_endo,42,all,non_target,scANVI_rare_probability,1716,5.12758305e-07,1.914320775e-08,1.5405617499999998e-05
tabula_lung_endo,42,all,baseline_correct_rare,scANVI_rare_probability,65,0.9999963,0.9999757,0.99999905
tabula_lung_endo,43,0.01,non_target,scANVI_rare_probability,1716,6.937256e-07,2.4611866e-08,1.17402445e-05
tabula_lung_endo,43,0.01,true_rescued_rare,scANVI_rare_probability,56,0.059614524,0.01001970575,0.1250923505
tabula_lung_endo,43,0.01,baseline_correct_rare,scANVI_rare_probability,7,0.6074709,0.491669195,0.651298765
tabula_lung_endo,43,0.01,unrescued_rare,scANVI_rare_probability,2,0.0010509689499999999,0.000859061775,0.001242876125
tabula_lung_endo,43,0.05,non_target,scANVI_rare_probability,1716,2.128305e-06,8.6070408e-08,4.568862725e-05
tabula_lung_endo,43,0.05,baseline_correct_rare,scANVI_rare_probability,60,0.9919505500000001,0.9371817125,0.9986652
tabula_lung_endo,43,0.05,true_rescued_rare,scANVI_rare_probability,5,0.17893331,0.1037313,0.29128766
tabula_lung_endo,43,0.10,non_target,scANVI_rare_probability,1716,6.8312632e-07,1.892668875e-08,1.4583123e-05
tabula_lung_endo,43,0.10,baseline_correct_rare,scANVI_rare_probability,63,0.99986124,0.999108615,0.9999721500000001
tabula_lung_endo,43,0.10,unrescued_rare,scANVI_rare_probability,2,0.22504087499999997,0.1446920525,0.3053896975
tabula_lung_endo,43,all,non_target,scANVI_rare_probability,1716,1.019424825e-07,1.8113553e-09,3.7149905750000002e-06
tabula_lung_endo,43,all,baseline_correct_rare,scANVI_rare_probability,65,0.99999046,0.99992406,0.9999989
tabula_lung_endo,44,0.01,non_target,scANVI_rare_probability,1716,5.9917197e-06,4.096457175e-07,7.470204e-05
tabula_lung_endo,44,0.01,true_rescued_rare,scANVI_rare_probability,23,0.14023885,0.064843485,0.3666233
tabula_lung_endo,44,0.01,baseline_correct_rare,scANVI_rare_probability,40,0.7314158500000001,0.595264985,0.83646405
tabula_lung_endo,44,0.01,unrescued_rare,scANVI_rare_probability,2,0.012446497499999999,0.00949711925,0.01539587575
tabula_lung_endo,44,0.05,non_target,scANVI_rare_probability,1716,2.2104839e-06,1.29746225e-07,3.1371979999999996e-05
tabula_lung_endo,44,0.05,baseline_correct_rare,scANVI_rare_probability,59,0.9791211,0.94543185,0.99455987
tabula_lung_endo,44,0.05,true_rescued_rare,scANVI_rare_probability,6,0.185905495,0.10621159250000001,0.24280268250000003
tabula_lung_endo,44,0.10,non_target,scANVI_rare_probability,1716,4.1801519e-07,2.5064160249999998e-08,7.018772875e-06
tabula_lung_endo,44,0.10,baseline_correct_rare,scANVI_rare_probability,63,0.99975866,0.999017475,0.9999305
tabula_lung_endo,44,0.10,unrescued_rare,scANVI_rare_probability,2,0.369712215,0.3506785075,0.3887459225
tabula_lung_endo,44,all,non_target,scANVI_rare_probability,1716,1.1307940250000001e-07,7.6886705e-09,1.575164875e-06
tabula_lung_endo,44,all,baseline_correct_rare,scANVI_rare_probability,63,0.9999815,0.9999156,0.99999839
tabula_lung_endo,44,all,unrescued_rare,scANVI_rare_probability,2,0.164649885,0.1420330125,0.1872667575
tabula_sapiens_stomach,42,0.01,non_target,scANVI_rare_probability,9543,9.559257e-07,1.25895445e-07,7.29507e-06
tabula_sapiens_stomach,42,0.01,baseline_correct_rare,scANVI_rare_probability,12,0.9541044000000001,0.8282073249999999,0.9847882625
tabula_sapiens_stomach,42,0.01,unrescued_rare,scANVI_rare_probability,13,0.0017739628,0.0002364048,0.0428549
tabula_sapiens_stomach,42,0.01,true_rescued_rare,scANVI_rare_probability,7,0.1794639,0.10237729500000001,0.20542248000000002
tabula_sapiens_stomach,42,0.05,non_target,scANVI_rare_probability,9543,9.559257e-07,1.25895445e-07,7.29507e-06
