dataset,seed,rare_train_size,contrast,left_group,right_group,metric,n_left,n_right,median_left,median_right,raw_median_difference,raw_cliffs_delta,hypothesis_direction,oriented_median_difference,oriented_cliffs_delta
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,4,9543,1.0,13.0,-12.0,-1.0,-1.0,12.0,1.0
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,4,9543,2.229107921774016,3.5238734850762627,-1.2947655633022466,-0.9996856334486011,-1.0,1.2947655633022466,0.9996856334486011
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,4,9543,-0.6286339868966494,-2.097665888464321,1.4690319015676714,1.0,1.0,1.4690319015676714,1.0
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,4,9543,5.873066799535222,9.284406631372603,-3.411339831837381,-0.9996856334486011,-1.0,3.411339831837381,0.9996856334486011
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,4,9543,6.160923309929942,4.9836916205002595,1.1772316894296821,0.6798176674001886,1.0,1.1772316894296821,0.6798176674001886
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,4,9543,0.38051944128085236,-4.345459735258714,4.725979176539567,1.0,1.0,4.725979176539567,1.0
tabula_sapiens_stomach,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,4,9543,0.10345801,7.944447e-09,0.103458002055553,1.0,,,
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,4,6,0.06238928932526994,0.025855406810933238,0.0365338825143367,1.0,1.0,0.0365338825143367,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,4,6,1.0,8.0,-7.0,-1.0,-1.0,7.0,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,4,6,2.229107921774016,2.9153593237723916,-0.6862514019983754,-1.0,-1.0,0.6862514019983754,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,4,6,-0.6286339868966494,-1.5915663563281797,0.9629323694315303,1.0,1.0,0.9629323694315303,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,4,6,5.873066799535222,7.681144499965088,-1.808077700429866,-1.0,-1.0,1.808077700429866,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,4,6,6.160923309929942,3.727891301734831,2.4330320081951107,1.0,1.0,2.4330320081951107,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,4,6,0.38051944128085236,-3.778278077322687,4.1587975186035395,1.0,1.0,4.1587975186035395,1.0
tabula_sapiens_stomach,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,4,6,0.10345801,1.437582295e-05,0.10344363417705,1.0,,,
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,14,4,0.08973023851338775,0.06238928932526994,0.027340949188117816,0.6428571428571428,1.0,0.027340949188117816,0.6428571428571428
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,14,4,1.0,1.0,0.0,0.0714285714285714,-1.0,-0.0,-0.0714285714285714
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,14,4,1.845055113356477,2.229107921774016,-0.3840528084175392,-0.4642857142857143,-1.0,0.3840528084175392,0.4642857142857143
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,14,4,-0.3727627544866079,-0.6286339868966494,0.2558712324100415,0.5714285714285714,1.0,0.2558712324100415,0.5714285714285714
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,14,4,4.861196635532469,5.873066799535222,-1.0118701640027528,-0.4642857142857143,-1.0,1.0118701640027528,0.4642857142857143
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,14,4,6.552054286174942,6.160923309929942,0.39113097624499993,0.25,1.0,0.39113097624499993,0.25
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,14,4,1.5623291023662698,0.38051944128085236,1.1818096610854174,0.5357142857142858,1.0,1.1818096610854174,0.5357142857142858
tabula_sapiens_stomach,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,14,4,0.94040018,0.10345801,0.83694217,1.0,,,
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,4,14,0.06238928932526994,0.019036995373283176,0.04335229395198676,0.9285714285714286,1.0,0.04335229395198676,0.9285714285714286
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,4,14,1.0,16.0,-15.0,-1.0,-1.0,15.0,1.0
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,4,14,2.229107921774016,3.6170718297242415,-1.3879639079502253,-0.7857142857142857,-1.0,1.3879639079502253,0.7857142857142857
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,4,14,-0.6286339868966494,-1.8625719492631516,1.233937962366502,0.9642857142857142,1.0,1.233937962366502,0.9642857142857142
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,4,14,5.873066799535222,9.529957821773502,-3.6568910222382804,-0.7857142857142857,-1.0,3.6568910222382804,0.7857142857142857
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,4,14,6.160923309929942,6.877042041179303,-0.7161187312493613,-0.2857142857142857,1.0,-0.7161187312493613,-0.2857142857142857
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,4,14,0.38051944128085236,-2.217225037135381,2.5977444784162333,1.0,1.0,2.5977444784162333,1.0
tabula_sapiens_stomach,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,4,14,0.10345801,1.670589e-06,0.103456339411,0.8571428571428572,,,
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,4,9543,0.06238928932526994,0.018899514453281724,0.04348977487198821,0.9999476055747669,1.0,0.04348977487198821,0.9999476055747669
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,4,9543,1.0,13.0,-12.0,-1.0,-1.0,12.0,1.0
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,4,9543,2.229107921774016,3.5238734850762627,-1.2947655633022466,-0.9996856334486011,-1.0,1.2947655633022466,0.9996856334486011
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,4,9543,-0.6286339868966494,-2.097665888464321,1.4690319015676714,1.0,1.0,1.4690319015676714,1.0
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,4,9543,5.873066799535222,9.284406631372603,-3.411339831837381,-0.9996856334486011,-1.0,3.411339831837381,0.9996856334486011
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,4,9543,6.160923309929942,4.9836916205002595,1.1772316894296821,0.6798176674001886,1.0,1.1772316894296821,0.6798176674001886
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,4,9543,0.38051944128085236,-4.345459735258714,4.725979176539567,1.0,1.0,4.725979176539567,1.0
tabula_sapiens_stomach,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,4,9543,0.10345801,7.944447e-09,0.103458002055553,1.0,,,
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,4,6,0.06238928932526994,0.025855406810933238,0.0365338825143367,1.0,1.0,0.0365338825143367,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,4,6,1.0,8.0,-7.0,-1.0,-1.0,7.0,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,4,6,2.229107921774016,2.9153593237723916,-0.6862514019983754,-1.0,-1.0,0.6862514019983754,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,4,6,-0.6286339868966494,-1.5915663563281797,0.9629323694315303,1.0,1.0,0.9629323694315303,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,4,6,5.873066799535222,7.681144499965088,-1.808077700429866,-1.0,-1.0,1.808077700429866,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,4,6,6.160923309929942,3.727891301734831,2.4330320081951107,1.0,1.0,2.4330320081951107,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,4,6,0.38051944128085236,-3.778278077322687,4.1587975186035395,1.0,1.0,4.1587975186035395,1.0
tabula_sapiens_stomach,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,4,6,0.10345801,1.437582295e-05,0.10344363417705,1.0,,,
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,14,5,0.13324343604920175,0.10323216970141025,0.0300112663477915,0.7142857142857142,1.0,0.0300112663477915,0.7142857142857142
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,14,5,1.0,1.0,0.0,0.0714285714285714,-1.0,-0.0,-0.0714285714285714
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,14,5,1.3391675239510001,1.9352497166663696,-0.5960821927153694,-0.8571428571428572,-1.0,0.5960821927153694,0.8571428571428572
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,14,5,0.08967118490787485,-0.3211078988532783,0.41077908376115313,0.7428571428571429,1.0,0.41077908376115313,0.7428571428571429
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,14,5,4.373477527441401,6.320173536509233,-1.946696009067832,-0.8571428571428572,-1.0,1.946696009067832,0.8571428571428572
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,14,5,6.397183368951481,6.837096886832479,-0.4399135178809983,-0.48571428571428577,1.0,-0.4399135178809983,-0.48571428571428577
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,14,5,1.6926318283832562,0.7080937046125042,0.984538123770752,0.48571428571428577,1.0,0.984538123770752,0.48571428571428577
tabula_sapiens_stomach,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,14,5,0.9984872,0.013705212,0.984781988,1.0,,,
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,5,13,0.10323216970141025,0.033670448567244556,0.0695617211341657,0.9384615384615385,1.0,0.0695617211341657,0.9384615384615385
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,5,13,1.0,16.0,-15.0,-1.0,-1.0,15.0,1.0
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,5,13,1.9352497166663696,3.022718254425442,-1.0874685377590723,-0.7846153846153846,-1.0,1.0874685377590723,0.7846153846153846
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,5,13,-0.3211078988532783,-1.3254195036245486,1.0043116047712703,0.9692307692307693,1.0,1.0043116047712703,0.9692307692307693
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,5,13,6.320173536509233,9.871647961200319,-3.5514744246910857,-0.7846153846153846,-1.0,3.5514744246910857,0.7846153846153846
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,5,13,6.837096886832479,6.801737723790695,0.035359163041784214,0.07692307692307687,1.0,0.035359163041784214,0.07692307692307687
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,5,13,0.7080937046125042,-2.5211564223055767,3.229250126918081,1.0,1.0,3.229250126918081,1.0
tabula_sapiens_stomach,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,5,13,0.013705212,1.1002655e-09,0.0137052108997345,0.6307692307692307,,,
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,5,9543,0.10323216970141025,0.03840693945874412,0.06482523024266612,0.999832337839254,1.0,0.06482523024266612,0.999832337839254
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,5,9543,1.0,12.0,-11.0,-1.0,-1.0,11.0,1.0
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,5,9543,1.9352497166663696,2.7965142428722487,-0.8612645262058791,-0.9986587027140312,-1.0,0.8612645262058791,0.9986587027140312
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,5,9543,-0.3211078988532783,-1.4052634942134077,1.0841555953601294,0.9996646756785077,1.0,1.0841555953601294,0.9996646756785077
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,5,9543,6.320173536509233,9.132906807870809,-2.8127332713615756,-0.9986587027140312,-1.0,2.8127332713615756,0.9986587027140312
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,5,9543,6.837096886832479,5.002199177364202,1.8348977094682777,0.868385203814314,1.0,1.8348977094682777,0.868385203814314
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,5,9543,0.7080937046125042,-4.19694913607893,4.905042840691435,1.0,1.0,4.905042840691435,1.0
tabula_sapiens_stomach,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,5,9543,0.013705212,4.0333248e-10,0.01370521159666752,0.9985329560934717,,,
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,5,6,0.10323216970141025,0.04580720797734346,0.05742496172406679,1.0,1.0,0.05742496172406679,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,5,6,1.0,8.0,-7.0,-1.0,-1.0,7.0,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,5,6,1.9352497166663696,2.311398078324306,-0.37614836165793664,-1.0,-1.0,0.37614836165793664,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,5,6,-0.3211078988532783,-1.0855065003744717,0.7643986015211934,1.0,1.0,0.7643986015211934,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,5,6,6.320173536509233,7.54860566114839,-1.2284321246391565,-1.0,-1.0,1.2284321246391565,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,5,6,6.837096886832479,3.7456172983581117,3.0914795884743675,1.0,1.0,3.0914795884743675,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,5,6,0.7080937046125042,-4.068748469383202,4.776842173995706,1.0,1.0,4.776842173995706,1.0
tabula_sapiens_stomach,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,5,6,0.013705212,4.462982e-07,0.013704765701799999,1.0,,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,65,0,0.13319257551474092,,,,1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,65,0,1.0,,,,-1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,65,0,1.418565248256817,,,,-1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,65,0,0.6449025256780312,,,,1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,65,0,3.0973355339465467,,,,-1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,65,0,7.238753426373117,,,,1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,65,0,4.435925358866516,,,,1.0,,
tabula_small_intestine,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,65,0,1.0,,,,,,
tabula_small_intestine,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,0,,,,,1.0,,
tabula_small_intestine,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,0,,,,,-1.0,,
tabula_small_intestine,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,0,,,,,-1.0,,
